APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
LAINEY-HOOD1005-XXL,Country's Cool Again Hoodie,Pullover Hoodie,U,2XL,15,13%,0,$77.25,"$1,158.75",13%
SUBTOTAL,Country's Cool Again Hoodie,Pullover Hoodie,U,"",117,3%,0,$77.25,"$9,038.25",5%

"",Lucky Me Fashion Hat,Hat,"",One-Size,3,100%,0,$309.00,$927.00,100%
SUBTOTAL,Lucky Me Fashion Hat,Hat,"","",3,0%,0,$309.00,$927.00,1%

LAINEY-T1005-XS,Peach Tee,T-Shirt,"",XS,0,0%,0,$0.00,$0.00,0%
LAINEY-T1005-S,Peach Tee,T-Shirt,"",S,0,0%,0,$0.00,$0.00,0%
LAINEY-T1005-M,Peach Tee,T-Shirt,"",M,0,0%,0,$0.00,$0.00,0%
LAINEY-T1005-L,Peach Tee,T-Shirt,"",L,0,0%,0,$0.00,$0.00,0%
LAINEY-T1005-XL,Peach Tee,T-Shirt,"",XL,0,0%,0,$0.00,$0.00,0%
LAINEY-T1005-XXL,Peach Tee,T-Shirt,"",2XL,0,0%,0,$0.00,$0.00,0%
SUBTOTAL,Peach Tee,T-Shirt,"","",0,0%,0,$0.00,$0.00,0%

"",Rodeo Girl T-Shirt ,T-Shirt,"",XS,0,0%,0,$0.00,$0.00,0%
LAINEY-T1022-S,Rodeo Girl T-Shirt ,T-Shirt,"",S,0,0%,0,$0.00,$0.00,0%
LAINEY-T1022-M,Rodeo Girl T-Shirt ,T-Shirt,"",M,0,0%,0,$0.00,$0.00,0%
LAINEY-T1022-L,Rodeo Girl T-Shirt ,T-Shirt,"",L,0,0%,0,$0.00,$0.00,0%
LAINEY-T1022-XL,Rodeo Girl T-Shirt ,T-Shirt,"",XL,0,0%,0,$0.00,$0.00,0%
LAINEY-T1022-XXL,Rodeo Girl T-Shirt ,T-Shirt,"",2XL,0,0%,0,$0.00,$0.00,0%
LAINEY-T1022-3XL,Rodeo Girl T-Shirt ,T-Shirt,"",3XL,0,0%,0,$0.00,$0.00,0%
SUBTOTAL,Rodeo Girl T-Shirt ,T-Shirt,"","",0,0%,0,$0.00,$0.00,0%

"",Wildflower shirt ,T-Shirt,"",3XL,0,0%,0,$0.00,$0.00,0%
"",Wildflower shirt ,T-Shirt,"",L/XL,0,0%,0,$0.00,$0.00,0%
LAINEY-T1029-OS,Wildflower shirt ,T-Shirt,"",One-Size,0,0%,0,$0.00,$0.00,0%
SUBTOTAL,Wildflower shirt ,T-Shirt,"","",0,0%,0,$0.00,$0.00,0%

LAINEY-TOUR-ACC1006,White Poncho,Poncho,"",One-Size,0,0%,0,$0.00,$0.00,0%
SUBTOTAL,White Poncho,Poncho,"","",0,0%,0,$0.00,$0.00,0%

LAINEY-TOUR-ACC1008,Country's Cool Again Poncho,Poncho,"",One-Size,0,0%,0,$0.00,$0.00,0%
SUBTOTAL,Country's Cool Again Poncho,Poncho,"","",0,0%,0,$0.00,$0.00,0%

TOTAL APPAREL,"","","","",3530,84%,0,"","$166,288.35",93%


OTHER
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
"",Wildflowers Tote '24,Bag,U,,27,1%,0,$21.40,$577.80,0%
LAINEY-TOUR-ACC1002,BLACK FLORAL HORSE TALL KOOZIE,Koozie,"",,108,3%,0,$10.70,"$1,155.60",1%
LAINEY-TOUR-ACC1004,KHAKI HORSES KOOZIE,Koozie,"",,167,4%,0,$5.35,$893.45,1%
LAINEY-ACC1012, Khaki Bell Bottom Country Trucker,Hat - Other,"",,0,0%,0,$0.00,$0.00,0%
"",City Poster '24,Poster,"",,64,2%,0,$42.80,"$2,739.20",2%
LAINEY-ACC1043,Country's Cool Again Logo Hat,Hat - Other,U,,158,4%,0,$36.05,"$5,695.90",3%
LAINEY-TOUR-ACC1001,DUSTY BLUE HIGHWAY KOOZIE,Koozie,U,,159,4%,0,$5.35,$850.65,0%
LAINEY-ACC1040,Country's Cool Again Tour Poster,Poster,"",,0,0%,0,$0.00,$0.00,0%
"",Signed Guitar 24',Accessories,"",,0,0%,0,$0.00,$0.00,0%

TOTAL OTHER,"","","","",683,16%,0,"","$11,912.60",7%


MUSIC
UPC,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
LAINEY-VINYL1003,Bell Bottom Country Vinyl,Vinyl,"",,0,0%,0,$0.00,$0.00,0%

TOTAL MUSIC,"","","","",0,0%,0,"",$0.00,0%

GRAND TOTAL,"","","","",4213,"",0,"","$178,200.95"
