APPAREL
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
"",Lucky Me Fashion Hat,Hat,"",One-Size,2,100%,0,$312.00,$624.00,100%
SUBTOTAL,Lucky Me Fashion Hat,Hat,"","",2,0%,0,$312.00,$624.00,0%

TOTAL APPAREL,"","","","",2746,76%,0,"","$129,292.80",91%


OTHER
SKU,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
LAINEY-TOUR-ACC1002,BLACK FLORAL HORSE TALL KOOZIE,Koozie,"",,187,5%,0,$10.80,"$2,019.60",1%
LAINEY-TOUR-ACC1003,BROWN ROPE FRAME KOOZIE '24,Koozie,"",,104,3%,0,$5.40,$561.60,0%
LAINEY-TOUR-ACC1004,KHAKI HORSES KOOZIE,Koozie,"",,217,6%,0,$5.40,"$1,171.80",1%
"",City Poster '24,Poster,"",,55,2%,0,$32.40,"$1,782.00",1%
LAINEY-ACC1043,Country's Cool Again Logo Hat,Hat - Other,U,,129,4%,0,$36.40,"$4,695.60",3%
LAINEY-TOUR-ACC1001,DUSTY BLUE HIGHWAY KOOZIE,Koozie,U,,182,5%,0,$5.40,$982.80,1%
"",Signed Guitar 24',Accessories,"",,1,0%,0,"$1,080.00","$1,080.00",1%

TOTAL OTHER,"","","","",875,24%,0,"","$12,293.40",9%


MUSIC
UPC,Name,Type,Sex,Size,Sold,Unit % of Total,Comp,Avg. Price,Gross Rev,% of Total
LAINEY-VINYL1003,Bell Bottom Country Vinyl,Vinyl,"",,15,0%,0,$43.20,$648.00,0%

TOTAL MUSIC,"","","","",15,0%,0,"",$648.00,0%

GRAND TOTAL,"","","","",3636,"",0,"","$142,234.20"
